index,audio_key,pitch_range,num_measures,bpm,genre,track_role,inst,sample_rhythm,time_signature,min_velocity,max_velocity,split_data,id
3929,cmajor,high,4,120,창작국악,sub_melody,가야금,triplet,4/4,107,107,train,BP_CR2_01622
3930,gmajor,very_high,13,120,창작국악,main_melody,대금,triplet,4/4,70,70,train,BP_CR2_01296
3931,fminor,mid_high,4,120,창작국악,sub_melody,가야금,triplet,12/8,47,89,train,BP_CR2_01852
3932,eminor,high,8,120,창작국악,main_melody,해금,triplet,4/4,65,97,train,BP_CR1_00039
3933,eminor,high,4,120,창작국악,sub_melody,가야금,triplet,12/8,79,127,train,BP_CR2_01714
3934,cmajor,mid_high,4,120,창작국악,accompaniment,장구,triplet,4/4,78,127,train,BP_CR1_01140
3935,e-minor,high,7,120,창작국악,bass,아쟁,triplet,4/4,64,64,train,BP_CR1_02711
3936,bmajor,very_high,11,120,창작국악,main_melody,해금,triplet,4/4,36,118,train,BP_CR2_00707
3937,e-minor,high,6,120,창작국악,riff,양금,triplet,4/4,56,56,train,BP_CR1_02706
3938,c#major,very_high,6,120,창작국악,main_melody,해금,triplet,3/4,55,96,train,BP_CR2_00684
3939,b-minor,high,1,120,창작국악,main_melody,해금,triplet,12/8,75,127,train,BP_CR1_02905
3940,dminor,high,3,120,창작국악,main_melody,해금,triplet,4/4,79,123,train,BP_CR2_00657
3941,gmajor,high,2,120,창작국악,main_melody,해금,triplet,4/4,101,127,train,BP_CR2_00614
3942,dmajor,high,7,120,창작국악,main_melody,해금,triplet,4/4,75,127,train,BP_CR2_00637
3943,a-major,high,13,120,창작국악,main_melody,해금,triplet,6/8,50,127,train,BP_CR2_00485
3944,e-minor,high,6,120,창작국악,main_melody,해금,triplet,4/4,70,70,train,BP_CR2_00357
3945,amajor,high,4,120,창작국악,sub_melody,가야금,triplet,12/8,83,127,train,BP_CR2_01730
3946,dminor,high,11,120,창작국악,sub_melody,가야금,triplet,12/8,48,122,train,BM_CR1_02545
3947,bminor,very_high,8,120,창작국악,riff,태평소,triplet,4/4,70,70,train,BP_CR1_02108
3948,eminor,mid_high,11,120,창작국악,sub_melody,가야금,triplet,4/4,49,49,train,BP_CR1_02029
3949,e-major,high,8,120,창작국악,sub_melody,가야금,triplet,4/4,70,100,train,BP_CR2_00377
3950,a-major,mid_high,4,120,창작국악,bass,아쟁,triplet,12/8,75,75,train,BP_CR1_02715
3951,cminor,mid_high,5,120,창작국악,sub_melody,가야금,triplet,4/4,82,127,train,BP_CR2_00005
3952,gmajor,mid_high,9,120,창작국악,bass,거문고,triplet,4/4,51,51,train,BP_CR1_02753
3953,emajor,high,2,120,창작국악,main_melody,해금,standard,4/4,62,117,train,BP_CR2_00693
3954,c#major,mid,10,120,창작국악,bass,아쟁,triplet,6/8,65,74,train,BP_CR1_02721
3955,f#major,mid_high,35,120,창작국악,sub_melody,가야금,standard,6/8,61,108,train,BM_CR2_01857
3956,eminor,very_high,16,120,창작국악,main_melody,해금,triplet,4/4,65,114,train,BP_CR1_00043
3957,fminor,high,4,120,창작국악,sub_melody,가야금,triplet,4/4,70,100,train,BP_CR2_00375
3958,b-minor,high,5,120,창작국악,sub_melody,가야금,triplet,12/8,61,113,train,BP_CR2_01851
3959,e-major,high,4,120,창작국악,sub_melody,가야금,triplet,6/8,50,77,train,BP_CR2_00797
3960,gmajor,high,3,120,창작국악,main_melody,해금,standard,4/4,74,78,train,BP_CR2_00667
3961,e-major,mid,10,120,창작국악,bass,거문고,triplet,4/4,92,120,train,BM_CR2_02393
3962,fminor,mid_high,8,120,창작국악,bass,아쟁,triplet,3/4,86,98,train,BP_CR1_02917
3963,dminor,high,3,120,창작국악,sub_melody,가야금,triplet,12/8,52,74,train,BP_CR1_02565
3964,eminor,very_high,8,120,창작국악,main_melody,해금,triplet,4/4,73,127,train,BP_CR1_02031
3965,b-major,mid_high,5,120,창작국악,sub_melody,가야금,triplet,4/4,97,97,train,BP_CR2_01752
3966,emajor,high,10,120,창작국악,sub_melody,가야금,triplet,4/4,48,56,train,BP_CR1_02022
3967,aminor,very_high,10,120,창작국악,main_melody,대금,triplet,6/8,69,76,train,BP_CR2_01352
3968,b-minor,very_high,11,120,창작국악,main_melody,해금,triplet,4/4,39,127,train,BP_CR2_00510
3969,e-major,high,3,120,창작국악,sub_melody,가야금,triplet,12/8,60,116,train,BP_CR2_01666
3970,e-major,high,3,120,창작국악,sub_melody,가야금,triplet,12/8,73,116,train,BP_CR2_01677
3971,aminor,high,9,120,창작국악,main_melody,해금,triplet,4/4,52,127,train,BP_CR2_00143
3972,e-minor,very_high,5,120,창작국악,main_melody,해금,triplet,4/4,69,127,train,BP_CR2_00155
3973,a-major,very_high,7,120,창작국악,main_melody,대금,triplet,18/8,52,81,train,BM_CR2_01893
3974,b-minor,mid_high,8,120,창작국악,bass,아쟁,triplet,4/4,63,82,train,BP_CR1_02688
3975,dminor,high,4,120,창작국악,main_melody,해금,triplet,4/4,69,127,train,BP_CR2_00622
3976,fmajor,very_high,3,120,창작국악,main_melody,해금,standard,4/4,111,127,train,BP_CR2_01769
3977,gminor,mid,10,120,창작국악,bass,거문고,triplet,4/4,55,55,train,BP_CR1_02733
3978,b-major,high,28,120,창작국악,main_melody,해금,triplet,4/4,70,70,train,BM_CR2_00119
3979,gminor,high,7,120,창작국악,main_melody,대금,duodecuplet,4/4,70,111,train,BP_CR2_01325
3980,b-major,high,13,120,창작국악,main_melody,해금,triplet,12/8,42,127,train,BM_CR2_00136
3981,b-major,mid_high,5,120,창작국악,sub_melody,가야금,triplet,4/4,83,103,train,BP_CR2_01753
3982,cminor,high,5,120,창작국악,main_melody,해금,triplet,12/8,55,127,train,BP_CR2_00161
3983,gmajor,high,7,120,창작국악,main_melody,해금,triplet,4/4,52,120,train,BP_CR2_00165
3984,gmajor,very_high,6,120,창작국악,main_melody,대금,triplet,12/8,43,81,train,BP_CR2_00762
3985,dminor,very_high,8,120,창작국악,sub_melody,가야금,triplet,4/4,79,123,train,BP_CR1_02554
3986,e-minor,high,6,120,창작국악,sub_melody,가야금,triplet,3/4,56,100,train,BP_CR1_02522
3987,gminor,high,7,120,창작국악,main_melody,해금,triplet,4/4,46,104,train,BP_CR2_00703
3988,f#minor,mid_high,8,120,창작국악,bass,아쟁,triplet,12/8,66,106,train,BP_CR1_02012
3989,gminor,mid,5,120,창작국악,bass,거문고,triplet,4/4,53,53,train,BP_CR1_02744
3990,c#major,mid,10,120,창작국악,bass,아쟁,triplet,6/8,65,65,train,BP_CR1_02720
3991,e-minor,high,2,73,창작국악,main_melody,피리,standard,12/8,62,85,train,BP_CR2_00861
3992,e-major,high,9,120,창작국악,main_melody,해금,standard,4/4,39,102,train,BP_CR2_00476
3993,b-minor,high,9,120,창작국악,main_melody,해금,triplet,4/4,49,126,train,BP_CR2_00508
3994,c#minor,high,3,120,창작국악,main_melody,해금,standard,4/4,47,102,train,BP_CR2_00692
3995,fmajor,mid_high,4,120,궁중음악,bass,아쟁,triplet,30/8,50,50,train,AP_C04_07615
3996,amajor,very_high,1,120,궁중음악,sub_melody,단소,triplet,36/8,70,70,train,AP_C09_07721
3997,cmajor,high,2,120,궁중음악,main_melody,피리,triplet,30/8,56,71,train,AP_C01_07121
3998,dminor,high,3,120,궁중음악,bass,아쟁,triplet,21/8,73,73,train,AP_C04_07580
3999,cminor,very_high,2,120,궁중음악,sub_melody,소금,triplet,36/8,70,70,train,AP_C09_07745
4000,bminor,high,3,120,궁중음악,bass,거문고,triplet,4/4,51,72,train,AP_C09_02184
4001,emajor,high,3,120,궁중음악,main_melody,해금,triplet,4/4,74,106,train,AP_C09_02202
4002,amajor,very_high,1,120,궁중음악,sub_melody,단소,triplet,36/8,70,70,train,AP_C09_07716
4003,a-major,very_high,2,120,궁중음악,sub_melody,소금,triplet,30/8,70,70,train,AP_C03_07830
4004,cminor,high,3,120,궁중음악,pad,편종,standard,15/8,52,69,train,AP_C01_07110
4005,amajor,mid_high,3,120,궁중음악,sub_melody,가야금,triplet,4/4,59,84,train,AP_C09_02193
4006,cminor,very_high,1,120,궁중음악,sub_melody,소금,triplet,36/8,70,70,train,AP_C09_07762
4007,gminor,mid_high,2,120,궁중음악,bass,아쟁,triplet,30/8,66,66,train,AP_C04_07611
4008,a-major,very_high,1,120,궁중음악,sub_melody,소금,triplet,54/8,55,78,train,AP_C06_07674
4009,b-major,mid_high,3,120,궁중음악,bass,아쟁,standard,18/8,70,70,train,AP_C04_07597
4010,amajor,very_high,2,120,궁중음악,sub_melody,단소,triplet,36/8,70,70,train,AP_C09_07729
4011,e-major,very_high,1,120,궁중음악,sub_melody,소금,triplet,30/8,70,70,train,AP_C03_07832
4012,bminor,very_high,1,120,궁중음악,sub_melody,단소,triplet,36/8,70,70,train,AP_C09_07714
4013,gminor,mid_high,2,120,궁중음악,bass,아쟁,triplet,60/8,55,55,train,AP_C07_07624
4014,e-major,very_high,2,120,궁중음악,sub_melody,소금,triplet,54/8,59,74,train,AP_C06_07669
4015,b-major,mid_high,3,120,궁중음악,bass,아쟁,triplet,12/8,73,73,train,AP_C04_07595
4016,c#major,very_high,1,120,궁중음악,sub_melody,소금,triplet,60/8,70,70,train,AP_C03_07819
4017,c#minor,very_high,4,120,궁중음악,sub_melody,소금,triplet,9/8,66,66,train,AP_C05_08090
4018,c#minor,high,3,120,궁중음악,main_melody,피리,triplet,4/4,73,107,train,AP_C09_02210
4019,b-major,mid_high,4,120,궁중음악,bass,아쟁,triplet,15/8,75,75,train,AP_C04_07604
4020,fmajor,mid_high,2,120,궁중음악,bass,아쟁,triplet,60/8,51,51,train,AP_C07_07637
4021,dmajor,high,3,120,궁중음악,pad,편경,standard,12/8,62,76,train,AP_C01_07097
4022,f#major,mid_high,3,120,궁중음악,bass,거문고,triplet,4/4,58,120,train,AP_C09_02183
4023,e-major,very_high,1,120,궁중음악,sub_melody,소금,triplet,60/8,70,70,train,AP_C03_07809
4024,a-major,very_high,2,120,궁중음악,sub_melody,소금,triplet,30/8,70,70,train,AP_C03_07845
4025,fmajor,high,3,120,궁중음악,bass,아쟁,triplet,30/8,75,75,train,AP_C04_07599
4026,c#major,very_high,2,120,궁중음악,sub_melody,소금,triplet,30/8,70,104,train,AP_C03_07837
4027,a-major,very_high,1,120,궁중음악,sub_melody,소금,triplet,54/8,58,76,train,AP_C06_07681
4028,b-major,very_high,1,41,궁중음악,sub_melody,소금,standard,12/8,75,105,train,AP_C05_00018
4029,c#major,very_high,1,120,궁중음악,sub_melody,소금,standard,54/8,62,79,train,AP_C06_07696
4030,fmajor,mid_high,1,120,궁중음악,bass,아쟁,triplet,60/8,48,48,train,AP_C07_07630
4031,c#major,very_high,2,120,궁중음악,sub_melody,소금,triplet,30/8,70,70,train,AP_C03_07827
4032,cminor,very_high,1,59,궁중음악,main_melody,대금,triplet,30/8,69,105,train,AP_C09_00027
4033,emajor,very_high,1,120,궁중음악,sub_melody,단소,triplet,36/8,70,70,train,AP_C09_07733
4034,emajor,mid_high,3,120,궁중음악,sub_melody,가야금,triplet,4/4,57,124,train,AP_C09_02192
4035,b-major,very_high,1,120,궁중음악,sub_melody,소금,triplet,36/8,70,70,train,AP_C09_07754
4036,a-major,very_high,1,120,궁중음악,sub_melody,소금,triplet,60/8,70,70,train,AP_C03_07816
4037,emajor,very_high,1,120,궁중음악,sub_melody,단소,triplet,36/8,70,70,train,AP_C09_07702
4038,amajor,very_high,3,120,궁중음악,main_melody,피리,triplet,4/4,81,127,train,AP_C09_02215
4039,amajor,very_high,1,120,궁중음악,sub_melody,단소,triplet,36/8,70,70,train,AP_C09_07705
4040,fmajor,mid_high,1,120,궁중음악,bass,아쟁,triplet,60/8,48,48,train,AP_C07_07634
4041,emajor,mid_high,3,120,궁중음악,bass,거문고,triplet,4/4,57,107,train,AP_C09_02182
4042,a-major,very_high,1,120,궁중음악,sub_melody,소금,triplet,30/8,70,90,train,AP_C03_07840
4043,c#major,very_high,2,120,궁중음악,sub_melody,소금,standard,54/8,53,66,train,AP_C06_07685
4044,f#minor,very_high,1,120,궁중음악,sub_melody,단소,triplet,36/8,70,70,train,AP_C09_07719
4045,amajor,very_high,2,120,궁중음악,sub_melody,단소,triplet,36/8,70,70,train,AP_C09_07724
4046,cminor,mid_high,1,120,궁중음악,bass,아쟁,standard,60/8,60,60,train,AP_C07_07626
4047,gminor,mid_high,3,120,궁중음악,bass,아쟁,triplet,51/8,74,74,train,AM_C04_07566
4048,f#major,mid_high,3,120,궁중음악,sub_melody,가야금,standard,4/4,62,81,train,AP_C09_02190
4049,amajor,very_high,1,120,궁중음악,sub_melody,단소,triplet,36/8,70,70,train,AP_C09_07736
4050,cmajor,mid_high,3,120,궁중음악,bass,아쟁,triplet,15/8,76,76,train,AP_C04_07590
4051,f#minor,very_high,1,120,궁중음악,sub_melody,단소,triplet,36/8,70,70,train,AP_C09_07740
4052,c#major,very_high,1,120,궁중음악,sub_melody,소금,triplet,60/8,70,70,train,AP_C03_07801
4053,f#major,mid_high,3,120,궁중음악,bass,거문고,triplet,4/4,66,127,train,AP_C09_02180
4054,cminor,very_high,1,71,궁중음악,riff,태평소,triplet,21/8,59,100,train,AP_C10_00031
4055,gmajor,high,3,120,궁중음악,pad,편경,triplet,15/8,71,71,train,AP_C01_07085
4056,emajor,very_high,1,67,궁중음악,main_melody,대금,standard,12/8,59,126,train,AP_C09_02169
4057,fmajor,mid_high,4,120,궁중음악,bass,아쟁,triplet,42/8,72,72,train,AM_C04_07589
4058,amajor,very_high,1,120,궁중음악,sub_melody,단소,triplet,36/8,70,70,train,AP_C09_07701
4059,c#major,very_high,1,120,궁중음악,sub_melody,소금,triplet,60/8,70,70,train,AP_C03_07815
4060,fmajor,mid_high,4,120,궁중음악,bass,아쟁,standard,12/8,50,50,train,AP_C08_07646
4061,dminor,mid_high,3,120,궁중음악,bass,아쟁,standard,18/8,74,74,train,AP_C04_07602
4062,fmajor,mid_high,3,120,궁중음악,bass,아쟁,sextuplet,9/8,54,54,train,AP_C08_07659
4063,cminor,very_high,1,120,궁중음악,sub_melody,소금,triplet,36/8,70,70,train,AP_C09_07765
4064,emajor,high,3,120,궁중음악,main_melody,해금,duodecuplet,4/4,65,112,train,AP_C09_02199
4065,cminor,mid_high,4,120,궁중음악,bass,아쟁,triplet,18/8,76,76,train,AP_C04_07572
4066,cminor,mid_high,7,120,궁중음악,accompaniment,장구,triplet,4/4,65,89,train,AP_C09_02207
4067,f#minor,mid_high,3,120,궁중음악,sub_melody,가야금,triplet,4/4,55,75,train,AP_C09_02196
4068,gminor,mid_high,4,120,궁중음악,bass,아쟁,triplet,15/8,52,52,train,AP_C08_07644
4069,amajor,very_high,5,120,궁중음악,sub_melody,소금,triplet,9/8,72,72,train,AP_C05_08092
4070,cmajor,mid_high,3,120,궁중음악,bass,아쟁,sextuplet,15/8,73,73,train,AP_C04_07598
4071,amajor,very_high,1,67,궁중음악,main_melody,대금,triplet,12/8,69,117,train,AP_C09_02174
4072,dminor,mid_high,4,120,궁중음악,bass,아쟁,standard,15/8,51,51,train,AP_C08_07663
4073,gminor,mid_high,4,120,궁중음악,bass,아쟁,triplet,12/8,53,53,train,AP_C08_07666
4074,e-major,very_high,1,39,궁중음악,main_melody,대금,triplet,30/8,73,104,train,AP_C03_00013
4075,f#minor,very_high,1,120,궁중음악,sub_melody,단소,triplet,36/8,70,70,train,AP_C09_07726
4076,f#minor,very_high,1,120,궁중음악,sub_melody,단소,triplet,36/8,70,70,train,AP_C09_07703
4077,fminor,very_high,4,120,궁중음악,sub_melody,소금,triplet,54/8,49,77,train,AM_C06_07668
4078,fminor,very_high,2,120,궁중음악,sub_melody,소금,triplet,30/8,70,70,train,AP_C03_07841
4079,aminor,mid_high,4,120,궁중음악,bass,아쟁,standard,12/8,63,63,train,AP_C08_07662
4080,gmajor,mid_high,4,120,궁중음악,bass,아쟁,standard,15/8,62,62,train,AP_C08_07664
4081,e-major,very_high,1,120,궁중음악,sub_melody,소금,triplet,36/8,70,70,train,AP_C09_07750
4082,dminor,high,5,120,궁중음악,pad,편경,triplet,9/8,67,89,train,AP_C01_07090
4083,a-major,very_high,3,120,궁중음악,sub_melody,소금,triplet,30/8,70,70,train,AP_C03_07846
4084,e-major,very_high,1,120,궁중음악,sub_melody,소금,triplet,54/8,48,80,train,AP_C06_07679
4085,f#minor,very_high,5,120,궁중음악,sub_melody,단소,triplet,36/8,70,70,train,AM_C09_07698
4086,gminor,mid_high,2,120,궁중음악,bass,아쟁,triplet,60/8,58,58,train,AP_C07_07621
4087,c#minor,high,3,120,궁중음악,main_melody,피리,triplet,4/4,61,61,train,AP_C09_02218
4088,b-major,high,4,120,궁중음악,bass,아쟁,standard,18/8,73,73,train,AP_C04_07571
4089,cmajor,mid_high,1,120,궁중음악,bass,아쟁,triplet,60/8,52,52,train,AP_C07_07628
4090,a-major,very_high,1,120,궁중음악,sub_melody,소금,triplet,30/8,70,84,train,AP_C03_07833
4091,a-major,very_high,1,120,궁중음악,sub_melody,소금,triplet,60/8,70,70,train,AP_C03_07804
4092,fminor,very_high,1,120,궁중음악,sub_melody,소금,triplet,60/8,70,70,train,AP_C03_07807
4093,eminor,mid_high,4,120,궁중음악,bass,아쟁,triplet,15/8,58,58,train,AP_C08_07650
4094,emajor,mid_high,8,120,궁중음악,sub_melody,가야금,triplet,4/4,64,86,train,AP_C09_02187
4095,fminor,very_high,1,120,궁중음악,sub_melody,소금,triplet,60/8,70,70,train,AP_C03_07821
4096,a-major,very_high,1,120,궁중음악,sub_melody,소금,triplet,30/8,70,80,train,AP_C03_07831
4097,fmajor,mid_high,1,120,궁중음악,bass,아쟁,triplet,60/8,55,55,train,AP_C07_07623
4098,fmajor,mid_high,3,120,궁중음악,bass,아쟁,standard,24/8,73,73,train,AP_C04_07587
4099,c#minor,high,3,120,궁중음악,main_melody,해금,triplet,4/4,55,115,train,AP_C09_02201
4100,f#minor,very_high,1,120,궁중음악,sub_melody,단소,triplet,36/8,70,70,train,AP_C09_07734
4101,f#minor,high,3,120,궁중음악,main_melody,해금,triplet,4/4,66,127,train,AP_C09_02198
4102,b-minor,very_high,1,120,궁중음악,sub_melody,소금,triplet,60/8,70,70,train,AP_C03_07825
4103,b-minor,very_high,2,120,궁중음악,sub_melody,소금,triplet,30/8,70,87,train,AP_C03_07828
4104,e-minor,high,1,40,궁중음악,main_melody,피리,triplet,30/8,71,125,train,AP_C03_00012
4105,emajor,high,5,120,궁중음악,main_melody,피리,triplet,4/4,61,127,train,AP_C09_02217
4106,a-major,very_high,2,120,궁중음악,sub_melody,소금,triplet,30/8,70,70,train,AP_C03_07844
4107,gmajor,mid_high,3,120,궁중음악,pad,편종,triplet,12/8,59,59,train,AP_C01_07109
4108,cminor,very_high,1,120,궁중음악,sub_melody,소금,standard,36/8,70,70,train,AP_C09_07744
4109,fmajor,high,2,120,궁중음악,main_melody,피리,triplet,15/8,57,69,train,AP_C01_07120
4110,a-major,very_high,1,120,궁중음악,sub_melody,소금,triplet,60/8,70,70,train,AP_C03_07818
4111,e-major,very_high,1,120,궁중음악,sub_melody,소금,triplet,36/8,70,70,train,AP_C09_07763
4112,a-major,very_high,1,120,궁중음악,sub_melody,소금,triplet,54/8,53,78,train,AP_C06_07671
4113,bmajor,very_high,7,120,궁중음악,riff,태평소,triplet,2/2,102,122,train,AP_C10_07163
4114,a-major,very_high,1,120,궁중음악,sub_melody,소금,triplet,60/8,70,70,train,AP_C03_07822
4115,c#major,very_high,3,120,궁중음악,sub_melody,소금,triplet,30/8,70,70,train,AP_C03_07847
4116,amajor,very_high,1,67,궁중음악,main_melody,대금,triplet,12/8,100,127,train,AP_C09_02170
4117,dmajor,mid_high,3,120,궁중음악,pad,편종,standard,12/8,55,56,train,AP_C01_07114
4118,gmajor,high,3,120,궁중음악,pad,편경,triplet,12/8,61,61,train,AP_C01_07092
4119,gmajor,high,3,120,궁중음악,pad,편종,standard,15/8,60,60,train,AP_C01_07102
4120,gminor,mid_high,4,120,궁중음악,bass,아쟁,standard,15/8,58,58,train,AP_C08_07667
4121,c#minor,high,3,120,궁중음악,main_melody,피리,triplet,4/4,79,127,train,AP_C09_02213
4122,gminor,mid_high,2,120,궁중음악,bass,아쟁,standard,30/8,58,58,train,AP_C04_07607
4123,b-major,high,1,60,궁중음악,main_melody,피리,triplet,54/8,80,80,train,AP_C05_00015
4124,emajor,very_high,5,120,궁중음악,main_melody,대금,triplet,4/4,46,117,train,AP_C09_02175
4125,c#minor,very_high,1,67,궁중음악,main_melody,대금,triplet,12/8,59,127,train,AP_C09_02168
4126,fmajor,very_high,3,120,궁중음악,pad,편경,triplet,12/8,62,77,train,AP_C01_07096
4127,fmajor,mid_high,3,120,궁중음악,bass,아쟁,triplet,18/8,76,76,train,AP_C04_07591
4128,bminor,very_high,1,120,궁중음악,sub_melody,단소,triplet,36/8,70,70,train,AP_C09_07711
4129,b-major,mid_high,4,120,궁중음악,bass,아쟁,triplet,18/8,74,74,train,AP_C04_07600
4130,gminor,high,2,120,궁중음악,main_melody,피리,triplet,15/8,52,64,train,AP_C01_07123
4131,a-major,very_high,2,120,궁중음악,sub_melody,소금,triplet,54/8,58,85,train,AP_C06_07678
4132,a-major,very_high,2,120,궁중음악,sub_melody,소금,triplet,30/8,70,70,train,AP_C03_07836
4133,c#minor,very_high,3,120,궁중음악,main_melody,대금,triplet,4/4,69,127,train,AP_C09_02176
4134,cminor,high,3,120,궁중음악,bass,아쟁,triplet,12/8,52,52,train,AP_C04_07613
4135,cmajor,mid_high,4,120,궁중음악,bass,아쟁,triplet,24/8,52,52,train,AP_C04_07614
